Date	Year	Month	Day	Time	City	State	Lat	Long	Duration_Sec	Shape	Summary	WeekDay	Week	Quarter	Posted	TimePer	state	state abbr	Number of Active Duty members 2014	2014 Popualtion	2015 Population	Share of pop 2014	Share of pop 2015	Region	Hoax	ASTR	HOL	Pop	Milit_Share
2015-12-31	2015	12	31	23:59	Eugene	OR	44.052068715	-123.086746106	420.0	Fireball	Viewed 4 slow moving orange-ish orbs on new years eve moving from E to W until they disappeared on the horizon.	3	53	4	1/5/16	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-31	2015	12	31	15:00	Monmouth	OR	44.848448546	-123.23398654	10.0	Egg	A white balloon gives off a bright blue light and disappears along with the balloon.	3	53	4	1/5/16	8	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-30	2015	12	30	22:00	Portland	OR	45.523447148	-122.676207036	18000.0	Light	Dozen red green blue lights in portland sky that spin with two bright white lights that move.  ((NUFORC Note:  Stars??  PD))	2	53	4	1/5/16	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	1	0	0	4028977.0	0.000101266400875
2015-12-30	2015	12	30	19:30	Springfield	OR	44.046237232	-123.022028348	18000.0	Changing	Shape changing UFO's in Springfield, Oregon.	2	53	4	1/5/16	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-30	2015	12	30	16:50	Orient	OR	45.467337127	-122.352586753	1200.0	Cylinder	While driving at sunset I saw a hovering, vertical, cylindrical object glowing in the sun, which then separated into two objects.	2	53	4	1/5/16	9	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-25	2015	12	25	16:35	Beaverton	OR	45.487058877	-122.803707722	600.0	Circle	There were 8 med. height flying objects evenly spaced in formation with no sound and no flashing lights the orange lights were steady.	4	52	4	1/5/16	9	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	1	4028977.0	0.000101266400875
2015-12-25	2015	12	25	02:30	Salem	OR	44.942899664	-123.035099689	1800.0	Changing	Christmas was just over, I stepped out to smoke in the cold, I focused on a bright star that seemed to b flickering, I lost contact.	4	52	4	1/5/16	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	1	4028977.0	0.000101266400875
2015-12-24	2015	12	24	21:32	Bend	OR	44.058165674	-121.315307299	300.0	Circle	5 orange glowing lights seen by 2 witnesses, heading south to north, over Bend, Oregon, on Christmas Eve 2015.	3	52	4	1/5/16	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-18	2015	12	18	05:00	Beaverton	OR	45.487058877	-122.803707722	900.0	Light	Pulsating lights in SW sky over Beaveton/Farmington area.	4	51	4	12/21/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-17	2015	12	17	23:00	Milwaukie	OR	45.4462295	-122.639256315	12.0	Oval	Saw bright white circle hovering then shot up straight fast fast then darted sideways unlike any craft or drone ive ever seen...	3	51	4	12/21/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-14	2015	12	14	04:45	Hillsboro	OR	45.522889197	-122.989829206	180.0	Fireball	We live off of 201st and baseline we saw a point with a thin tail that looked like bright white sparklers fireworks flying through the	0	51	4	12/17/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-12-09	2015	12	9	17:23	Beaverton	OR	45.487058877	-122.803707722	300.0	Light	I was driving north on SW 158th Ave from Walker Rd and saw to the west 5 lights (traveling too slow and too close to be airplanes) 3 of	2	50	4	12/10/15	9	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-04	2015	12	4	23:30	Portland	OR	45.523447148	-122.676207036	120.0	Other	Strange moving multicolored diamond shape over Gresham, Oregon.	4	49	4	12/10/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-12-04	2015	12	4	18:30	Portland	OR	45.523447148	-122.676207036	1.0	Fireball	Small fireball streaked across sky looking North from SE Portland.  ((NUFORC Note:  Possible meteor?  PD))	4	49	4	12/10/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	1	0	0	4028977.0	0.000101266400875
2015-11-29	2015	11	29	19:15	Brownsville 	OR	44.393457921	-122.984807651	600.0	Light	Saw a bright unidentified object in the sky while driving.	6	48	4	12/3/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-11-27	2015	11	27	05:00	Medford	OR	42.326516837	-122.875588843	180.0	Circle	3 dim white lights flying, using maneuvers not capable by human air crafts, over Medford, OR, about 5am.	4	48	4	12/3/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-11-26	2015	11	26	20:00	Springfield	OR	44.046237232	-123.022028348	10.0	Rectangle	At WalMart parking lot flashing lites red, white, moving fast from the south; low.	3	48	4	12/3/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	1	4028977.0	0.000101266400875
2015-11-25	2015	11	25	22:30	Salem	OR	44.942899664	-123.035099689	300.0	Fireball	4 identical reddish orange orbs moving silently NE to SW across the sky before slowly disappearing.	2	48	4	11/26/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-11-25	2015	11	25	19:11	Dunes City	OR	43.884125618	-124.117577632	3.0	Fireball	Big bright GREEN FIREBALL seen burning slowly to the earth in Dunes City, Oregon	2	48	4	11/26/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-11-25	2015	11	25	04:15	Corvallis	OR	44.564568737	-123.262037051	1800.0	Light	Bright light with spike like lights protruding from it.  ((NUFORC Note:  Probable sighting of Venus?  PD))	2	48	4	11/26/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	1	1	0	4028977.0	0.000101266400875
2015-11-22	2015	11	22	22:15	Bend	OR	44.058165674	-121.315307299	300.0	Fireball	Fireball flies over Bend, Oregon.	6	47	4	11/26/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-11-20	2015	11	20	20:30	Tualatin	OR	45.384009021	-122.763989746	20.0	Triangle	Triangle pattern of 7 or 9 round lights moving slowly from east to west - electronic, pulsing machine sound	4	47	4	11/26/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-11-17	2015	11	17	05:27	Sutherlin	OR	43.390118955	-123.312576566	3600.0	Flash	White lights.	1	47	4	11/19/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-11-12	2015	11	12	22:00	Bend	OR	44.058165674	-121.315307299	5.0		Was driving east on hwy 20 around 22:30,when a bright flash of light appeared in the eastern sky,so bright it was thought it was day fo	3	46	4	11/19/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-11-07	2015	11	7	19:00	West Salem	OR	44.93900751	-123.060927397	180.0	Circle	A white ball shaped light moving at a super high hate of speed 200 feet above ground. ((NUFORC Note:  U. S. Navy missile launch.  PD))	5	45	4	11/19/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	1	0	0	4028977.0	0.000101266400875
2015-11-03	2015	11	3	21:40	Portland	OR	45.523447148	-122.676207036	30.0	Triangle	I saw a triangular object with a light trail behind it move REALLY FAST through the sky.	1	45	4	11/6/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-11-03	2015	11	3	00:49	Keizer	OR	44.990118474	-123.026208478	5.0	Light	Keizer, OR, S to N, saw a ball of light fly through the sky for approximately 5 seconds before it disappeared.  No sound.	1	45	4	11/6/15	1	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-31	2015	10	31	03:22	Oregon City	OR	45.357339888	-122.606755699	300.0	Sphere	There was a break in the rain and I saw several white orbs or dots crossing the sky headed in the Wilsonville direction.	5	44	4	11/6/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-30	2015	10	30	20:30	Dayton	OR	45.220669016	-123.076208041	300.0	Diamond	Diamond shaped ufo.	4	44	4	1/5/16	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-29	2015	10	29	21:00	Joseph	OR	45.354316156	-117.229606856	5.0	Light	Reverse shooting star turns to red ball of light and disappears.	3	44	4	11/6/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-29	2015	10	29	20:13	Bend	OR	44.058165674	-121.315307299	300.0	Fireball	I walked outside tonight when my boyfriend called for me to come see a strange light from the perspective of our front driveway.	3	44	4	11/6/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-28	2015	10	28	21:30	Astoria	OR	46.187876188	-123.83124554	877.0	Formation	3-5 red, green and white lights flying in formation mimicking a plane or helicopter flying less than 100 ft above and made no sound.	2	44	4	11/19/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-10-24	2015	10	24	22:48	Portland	OR	45.523447148	-122.676207036	120.0	Other	Possible rectangle with fire like lights silently gaining altitude from South East heading North West, possibly following jet.	5	43	4	10/29/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-24	2015	10	24	17:02	Wilsonville	OR	45.29983949	-122.773708884	877.0	Other	10-24-2015 @ 17:02.  Odd moving shiny object in the sky near Wilsonville; possible UFO.	5	43	4	10/29/15	9	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-23	2015	10	23	18:00	Milwaukie	OR	45.4462295	-122.639256315	10.0	Other	Clackamas, OR. howeverying flying object, with lights and fast disappearance.	4	43	4	10/29/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-19	2015	10	19	00:15	Keizer	OR	44.990118474	-123.026208478	600.0	Light	Yellow to red ball/northeast sky/dropped balls.	0	43	4	10/29/15	1	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-15	2015	10	15	12:30	Eugene	OR	44.052068715	-123.086746106	320.0	Disk	Saucer Disk Over Oregon Ducks Stadium Captured On Sony Camera	3	42	4	10/16/15	7	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-14	2015	10	14	13:30	Bend	OR	44.058165674	-121.315307299	877.0	Triangle	Spinning Triangle appearing to float across the sky.	2	42	4	10/16/15	7	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-13	2015	10	13	21:10	Eugene	OR	44.052068715	-123.086746106	120.0	Sphere	Light in west Eugene.	1	42	4	10/29/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-10-13	2015	10	13	21:05	Albany	OR	44.636508353	-123.105927903	300.0	Light	Two fast moving white lights in the sky.	1	42	4	10/16/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-10-13	2015	10	13	04:45	Albany	OR	44.636508353	-123.105927903	20.0	Circle	UFO came out of teleportation	1	42	4	10/16/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-10-12	2015	10	12	05:25	Albany	OR	44.636508353	-123.105927903	10.0	Diamond	Red diamond shape UFO flying fairly slow in North Albany, Oregon.	0	42	4	10/16/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	1	4028977.0	0.000101266400875
2015-10-10	2015	10	10	18:46	Hillsboro	OR	45.522889197	-122.989829206	877.0	Other	This sighting was detected  on photos I took of a sunset.	5	41	4	10/16/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-10	2015	10	10	18:46	Portland	OR	45.523447148	-122.676207036	877.0	Other	Strange object captured on camera but not to the naked eye	5	41	4	10/16/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-09	2015	10	9	20:00	Bend	OR	44.058165674	-121.315307299	3600.0	Oval	Oval shaped crafted with three colored lights.	4	41	4	10/16/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-05	2015	10	5	03:30	Sherwood	OR	45.356507462	-122.840095993	10800.0	Light	There's a huge bright white light over sherwood as I write this it's unexplainable. It's way to big to be a planet!	0	41	4	10/9/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-04	2015	10	4	19:15	Woodburn	OR	45.143725843	-122.855367638	30.0	Light	Fast moving super bright orange red light.	6	40	4	10/9/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-10-02	2015	10	2	23:25	Cannon Beach	OR	45.891766464	-123.961526979	120.0	Sphere	An orange sphere of intense and steady light moving steadily across a black night sky; 56 second phone video.	4	40	4	10/9/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-30	2015	9	30	19:15	Astoria	OR	46.187876188	-123.83124554	120.0	Other	Six to eight red lights/globes observed for about 2 minutes/no sound/video obtained.	2	40	3	10/9/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-28	2015	9	28	20:00	Aloha	OR	45.494276236	-122.867048601	30.0	Light	Light, orange, red, fast speed.	0	40	3	9/29/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-09-27	2015	9	27	20:00	Gresham	OR	45.49817739	-122.431478253	7200.0	Light	Fixed bright multicolored light in the NW sky after sunset, looked like a very bright star but seemed too brilliant for the usual star.	6	39	3	10/2/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-26	2015	9	26	06:00	Prineville	OR	44.299848227	-120.834466468	10.0	Circle	I can't explain well.	5	39	3	10/2/15	4	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-24	2015	9	24	22:00	Troutdale	OR	45.539285742	-122.387305672	900.0	Circle	Round light moved quickly near moon Troutdale, Oregon.  ((NUFORC Note:  Lens flare, caused by photographing the Sun.  PD))	3	39	3	9/25/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	1	0	0	4028977.0	0.000101266400875
2015-09-24	2015	9	24	21:00	Salem	OR	44.942899664	-123.035099689	10.0	Circle	I was walking down the street in West Salem  Or. and it was completely black outside. The sky was cloudy and full of trails. Two balls	3	39	3	9/25/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-24	2015	9	24	21:00	Riley	OR	43.541539518	-119.503835545	900.0	Light	Saw several lights, doing various things like strobing, moving, disappearing after one slow flash, splitting, and a swoop.	3	39	3	10/16/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-24	2015	9	24	21:00	Albany	OR	44.636508353	-123.105927903	600.0	Circle	Two bright white lights moving very fast eventually stopping next to a third into a triangle formation	3	39	3	9/25/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-22	2015	9	22	22:55	Bandon	OR	43.118995514	-124.40844982	300.0	Sphere	Red and white light flying erratically and very fast	1	39	3	9/25/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-21	2015	9	21	00:30	Salem	OR	44.942899664	-123.035099689	1.0	Fireball	Something huge just fell towards Earth.	0	39	3	10/29/15	1	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-20	2015	9	20	05:30	Eugene	OR	44.052068715	-123.086746106	3600.0	Light	Spinning light orbs	6	38	3	9/25/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-19	2015	9	19	20:50	Eugene	OR	44.052068715	-123.086746106	480.0	Circle	Colorful Object hover over house before flying south.	5	38	3	9/25/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-17	2015	9	17	10:22	La Grande 	OR	45.324578295	-118.087716709	300.0	Triangle	While star gazing, I spotted a black triangle overhead flying from East to West.	3	38	3	9/29/15	6	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-14	2015	9	14	03:05	Roseburg	OR	43.216497362	-123.341738478	5.0	Light	VERY fast moving flashing light.  Red/blue light.	0	38	3	9/17/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-13	2015	9	13	21:00	Central Point	OR	42.375958449	-122.916427219	877.0	Flash	A bright streak (beam) of bright blue/green light in the night sky going from sky downward .	6	37	3	9/17/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-09-11	2015	9	11	23:00	Cheshire	OR	44.189567513	-123.285646456	4.0	Other	Large glowing green orb that was still till I seen it then quickly  changed direction eastern  then again toward earth disappeared.	4	37	3	9/17/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-11	2015	9	11	19:30	Salem	OR	44.942899664	-123.035099689	120.0	Light	Two balls of light moving fast West to East in Salem, Oregon.	4	37	3	9/17/15	10	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-10	2015	9	10	05:30	Portland	OR	45.523447148	-122.676207036	877.0	Light	Still moving bright white lights.	3	37	3	9/11/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-10	2015	9	10	03:15	Newberg	OR	45.300118466	-122.973158185	180.0	Changing	Object flying north to south suddenly brightens and after emitting a halo burst around it, turns sharply east to quickly disappear.	3	37	3	9/17/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-09	2015	9	9	20:30	Lebanon	OR	44.536509227	-122.907027553	10800.0	Flash	Several clusters of red, blue blinking lights in the sky moving in strange patterns over 3 hour period	2	37	3	9/11/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-08	2015	9	8	23:30	Portland	OR	45.523447148	-122.676207036	45.0	Circle	Dime sized gray/white circle over Portland on Tuesday.	1	37	3	9/11/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-05	2015	9	5	23:30	Ashland	OR	42.194579544	-122.709477084	180.0	Disk	9/2015, 2 boys in Southern Oregon have a close encounter with a flying metallic disc that interacts with them	5	36	3	9/11/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-09-05	2015	9	5	22:00	Milton-Freewater	OR	45.932627338	-118.387736586	300.0	Light	4 white lights were circling in and out of a cloud bank over farmland.  I could see no place the lights could be coming from.  They cir	5	36	3	9/11/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-31	2015	8	31	17:01	Portland	OR	45.523447148	-122.676207036	877.0	Sphere	It was an unusually beautiful day with light beaming down between the clouds when I took a picture from Mount Tabor over to Portland an	0	36	3	9/25/15	9	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-29	2015	8	29	00:30	Beaverton	OR	45.487058877	-122.803707722	75.0	Circle	Orange Circular Craft and Shifting Ball of Light.	5	35	3	9/2/15	1	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-08-25	2015	8	25	04:38	Beaverton	OR	45.487058877	-122.803707722	30.0	Oval	Pulsating oval object, amber and green.  Every 5 and 3 seconds, then dark; traveling west to east.	1	35	3	8/27/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-22	2015	8	22	02:00	Newport	OR	44.636778329	-124.053449322	2400.0	Disk	Flying disk and unidentified life forms seen in Newport, Oregon.	5	34	3	9/2/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-20	2015	8	20	14:16	Salem	OR	44.942899664	-123.035099689	30.0	Diamond	Sighting over downtown Salem, Oregon.	3	34	3	8/27/15	8	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-19	2015	8	19	21:00	Grants Pass	OR	42.439006855	-123.328388163	180.0	Oval	Red, white and blue flashing oval shaped light moving west to south east in the the southern Oregon sky.	2	34	3	8/27/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-19	2015	8	19	20:45	Lebanon	OR	44.536509227	-122.907027553	360.0	Light	Bright white light moves fast flashes red and descends rapidly toward ground. 2nd white light seen moving.	2	34	3	8/27/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-17	2015	8	17	21:20	Beaverton	OR	45.487058877	-122.803707722	120.0	Light	Bright airplane-esque light, slow moving, no blinking, fade out.	0	34	3	8/27/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-15	2015	8	15	23:30	Medford	OR	42.326516837	-122.875588843	120.0	Fireball	Fire ball inferno on opposing valley wall.  Then vanished.	5	33	3	1/14/16	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-15	2015	8	15	22:00	Eagle Point	OR	42.472627871	-122.802816801	90.0	Light	Bright light slowly traveling from N to S.  After a couple minutes it turned from white to orange and dissapeared.	5	33	3	8/27/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-15	2015	8	15	01:03	Sprague River	OR	42.455416898	-121.50416904	1200.0	Oval	Oval white object hovering to the south.	5	33	3	9/17/15	1	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-14	2015	8	14	00:20	Astoria	OR	46.187876188	-123.83124554	120.0	Fireball	Bright flaming orange orb, with blue pulses of light emitted every few minutes, flying over the water and was completely silent.	4	33	3	8/27/15	1	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-08-11	2015	8	11	21:30	Lebanon	OR	44.536509227	-122.907027553	300.0	Light	Bright white light moving fast in sky turns red suddenly, changes directions and begins to descend then a second white light is seen.	1	33	3	8/13/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-11	2015	8	11	03:10	Salem	OR	44.942899664	-123.035099689	1800.0	Flash	Silent, explosive lights traveling away from Salem.	1	33	3	8/13/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-07	2015	8	7	10:00	Seaside	OR	45.993155967	-123.92263693	60.0	Circle	I spot the very faint dark orange circular object moving at a good speed from North to South along Seaside Beach.	4	32	3	8/13/15	6	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-06	2015	8	6	04:00	Portland	OR	45.523447148	-122.676207036	2400.0	Light	Sporadic movement: circular, straight, zig-zag.  Star-like, no blinking lights. Cont. movement and short periods of complete stillness.	3	32	3	8/6/15	3	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-04	2015	8	4	23:40	Portland	OR	45.523447148	-122.676207036	5.0	Light	Group of 3 lights sighted heading south towards Portland.	1	32	3	8/6/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-04	2015	8	4	02:30	Portland	OR	45.523447148	-122.676207036	4.0	Flash	An extremely fast moving blue flash.  Appeared under cloud cover and was visible for approximately 4 seconds.	1	32	3	9/11/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-03	2015	8	3	22:15	Gearhart	OR	46.024266206	-123.911248441	240.0	Light	"I was outside about 10:15pm and was watching the skies.  I noticed a bright ""light"" (about 4 times brighter than the brightest star)."	0	32	3	8/6/15	12	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-08-03	2015	8	3	02:00	Florence	OR	43.982617378	-124.099835706	120.0	Circle	Orange circular object moving fast.	0	32	3	8/6/15	2	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	0	0	4028977.0	0.000101266400875
2015-07-31	2015	7	31	21:34	Bandon	OR	43.118995514	-124.40844982	180.0	Circle	Daughter and I were sitting in her room and heard this super loud firecracker yet metallic metal steel drum boom kind of sound outside.	4	31	3	8/6/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
2015-07-31	2015	7	31	21:30	Bend	OR	44.058165674	-121.315307299	60.0	Light	I witnessed a object with a bright light come from the south and moved East disappearing. It had a bright white light that appeared bri	4	31	3	8/6/15	11	Oregon	OR	408	3971202	4028977	0.000102739674285	0.000101266400875	West	0	1	0	4028977.0	0.000101266400875
